192.168.184.131	68.232.44.121	97	54	40	34886,443
192.168.184.131	68.232.44.121	98	54	40	34886,443
192.168.184.131	68.232.44.121	99	54	40	34886,443
192.168.184.131	68.232.44.121	100	54	40	34882,443
192.168.184.131	68.232.44.121	101	54	40	34884,443
192.168.184.131	68.232.44.121	102	54	40	34890,443
192.168.184.131	68.232.44.121	103	54	40	34888,443
192.168.184.131	68.232.44.121	104	54	40	34892,443
192.168.184.131	68.232.44.121	105	180	166	34886,443
192.168.184.131	68.232.44.121	106	180	166	34882,443
192.168.184.131	68.232.44.121	107	180	166	34884,443
192.168.184.131	68.232.44.121	108	180	166	34890,443
192.168.184.131	68.232.44.121	109	180	166	34888,443
192.168.184.131	198.252.206.17	110	54	40	44994,80
192.168.184.131	68.232.44.121	111	180	166	34892,443
192.168.184.131	198.252.206.17	112	54	40	44996,80
192.168.184.131	198.252.206.17	113	54	40	44992,80
192.168.184.131	31.13.79.246	114	54	40	50816,443
192.168.184.131	54.225.171.35	115	54	40	41514,80
192.168.184.131	37.130.224.90	116	54	40	32824,80
192.168.184.131	54.225.171.35	117	54	40	41516,80
192.168.184.131	54.225.171.35	118	54	40	41518,80
192.168.184.131	2.20.255.31	119	54	40	40020,443
192.168.184.131	2.20.255.31	120	571	557	40020,443
192.168.184.131	68.232.44.121	121	54	40	34886,443
192.168.184.131	68.232.44.121	122	54	40	34884,443
192.168.184.131	68.232.44.121	123	54	40	34882,443
192.168.184.131	68.232.44.121	124	54	40	34890,443
192.168.184.131	68.232.44.121	125	54	40	34888,443
192.168.184.131	68.232.44.121	126	54	40	34892,443
192.168.184.131	104.16.34.249	127	54	40	55866,80
192.168.184.131	104.16.34.249	128	54	40	55866,80
192.168.184.131	104.16.34.249	129	54	40	55866,80
192.168.184.131	104.16.34.249	130	54	40	55866,80
192.168.184.131	104.16.34.249	131	54	40	55866,80
192.168.184.131	104.16.34.249	132	54	40	55866,80
192.168.184.131	104.16.34.249	133	54	40	55866,80
192.168.184.131	2.20.255.31	134	54	40	40040,443
192.168.184.131	192.168.184.2	135	79	65	
192.168.184.131	104.16.104.204	136	637	623	55158,80
192.168.184.131	104.16.104.204	137	661	647	55162,80
192.168.184.131	104.16.104.204	138	54	40	55158,80
192.168.184.131	104.16.104.204	139	54	40	55162,80
192.168.184.131	2.20.255.31	140	54	40	40020,443
192.168.184.131	216.58.197.74	141	74	60	39776,80
192.168.184.131	2.20.255.31	142	180	166	40020,443
192.168.184.131	216.58.197.74	143	54	40	39776,80
192.168.184.131	68.232.44.121	144	628	614	34886,443
192.168.184.131	68.232.44.121	145	628	614	34882,443
192.168.184.131	68.232.44.121	146	628	614	34884,443
