32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
63
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
34884,443
34882,443
34886,443
34890,443
34892,443
34888,443
39784,80
39786,80
39776,80
47498,80
47500,80
55158,80
55162,80
55240,80
55242,80
55160,80
55226,80
54798,80
54800,80
41514,80
41856,80
41518,80
41862,80
41516,80
44580,80
44582,80
55868,80
55866,80
57184,80
57182,80
57178,80
62
61
61
71
53948,443
61
61
61
53948,443
53948,443
60
61
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
32824,80
53948,443
32824,80
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
32824,80
53948,443
53948,443
53948,443
32824,80
53948,443
53948,443
32824,80
53948,443
53948,443
32824,80
53948,443
53948,443
53948,443
56090,443
32824,80
56090,443
56090,443
56090,443
56090,443
56090,443
56090,443
56090,443
56090,443
56090,443
32824,80
32824,80
56090,443
56090,443
56090,443
56090,443
53948,443
53948,443
53948,443
53948,443
53948,443
32824,80
32824,80
32824,80
32824,80
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
32824,80
53948,443
53948,443
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
32824,80
53948,443
58
53948,443
53948,443
53948,443
32824,80
53948,443
53948,443
32824,80
32824,80
53948,443
53948,443
53948,443
53948,443
53948,443
53948,443
43852,80
62
53948,443
53948,443
53948,443
58942,80
40156,443
53948,443
58940,80
40156,443
58942,80
40156,443
40156,443
40156,443
43852,80
32824,80
40156,443
43852,80
32824,80
32824,80
32824,80
43852,80
58940,80
32824,80
58940,80
69
75
67
61
64
63
40156,443
40156,443
70
57478,443
40156,443
57478,443
62
44428,443
44430,443
62
45364,443
45366,443
55600,443
55602,443
55604,443
55606,443
55608,443
57478,443
57478,443
57478,443
57478,443
55600,443
55606,443
55602,443
55608,443
55604,443
47560,443
55612,443
55614,443
55616,443
55618,443
55620,443
55622,443
42080,443
42082,443
55600,443
32824,80
55606,443
55602,443
55608,443
55604,443
57478,443
47560,443
55618,443
42082,443
42080,443
55620,443
54784,80
55612,443
55614,443
55616,443
47560,443
55600,443
55600,443
55618,443
55622,443
55600,443
55606,443
55608,443
55608,443
55604,443
42082,443
55606,443
55608,443
55602,443
55602,443
55602,443
47560,443
47560,443
47560,443
55604,443
45364,443
55602,443
55618,443
55618,443
47560,443
45366,443
55618,443
42080,443
42082,443
42082,443
55620,443
42082,443
55612,443
44464,443
55614,443
55616,443
55622,443
32824,80
45364,443
45366,443
55600,443
42080,443
42080,443
55606,443
47492,80
55608,443
55620,443
55620,443
55612,443
55620,443
55612,443
55612,443
47560,443
55614,443
55614,443
55616,443
55614,443
55616,443
55618,443
55602,443
44428,443
55604,443
55622,443
44428,443
